id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply,game_duration,rating_difference,total_rating,processed_date
ily9u1Zz,true,1.503584850773E12,1.503585604077E12,56,resign,black,15+15,smaugthemagnificent,1582,zhaska,1687,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Bc5 d3 h6 O-O d6 Re1 Bg4 Be3 Nd4 Bxd4 Bxd4 h3 h5 hxg4 hxg4 Nxd4 exd4 Ne2 Nxe4 dxe4 Qh4 Ng3 O-O-O Qxd4 Rdf8 e5 f5 exf6 Rxf6 Re7 Rfh6 Kf1 Qxe7 Qe3 Qxe3 fxe3 Rh1+ Nxh1 Rxh1+ Kf2 Rxa1 Kg3 Rc1 c3 Rc2 Kxg4 Rxg2+ Kf3 Rxb2,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9,753304,105,3269,2025-01-31
Kz3eFBjy,true,1.503584353195E12,1.50358482102E12,35,resign,white,15+9,zhaska,1680,dac23,1577,d4 e6 e4 c6 c4 h6 Nc3 Nf6 Nf3 a6 a3 b5 c5 d6 cxd6 Bd7 Bd3 Qa5 O-O b4 Ne2 Ng8 e5 g5 Bd2 Qb6 Bxb4 a5 Bc3 c5 Rb1 Bc6 dxc5 Bxf3 cxb6,C00,French Defense: Normal Variation,3,467825,103,3257,2025-01-31
1x70PVBu,true,1.50357583353E12,1.503576777698E12,84,mate,black,10+0,zhaska,1690,cokoy,1700,d4 b6 e4 e6 c4 Bb7 Nc3 Bb4 Qc2 Bxc3+ bxc3 Nf6 Bd3 O-O d5 exd5 cxd5 d6 Nf3 Re8 O-O Nbd7 Re1 h6 Bb2 Nc5 Bb5 Re6 dxe6 Bxe4 exf7+ Kxf7 Qc1 Bxf3 gxf3 Kg8 c4 a6 Bxf6 Qxf6 Bc6 Rf8 Qa3 Qg5+ Kf1 Qg6 Rad1 Kh8 Qe3 a5 Qe7 Qf5 Qxc7 Nd3 Bd7 Qxf3 Rxd3 Qxd3+ Kg1 Qd2 Rf1 Qg5+ Kh1 Qf4 Kg1 Qg5+ Kh1 Qf4 Kg1 Qf3 Qxd6 Rf6 Qb8+ Kh7 Bc6 Qg4+ Kh1 h5 Be8 Qf4 Qd8 Qxc4 Bxh5 Qxf1#,A40,English Defense #2,2,944168,10,3390,2025-01-31
FUStUTQW,true,1.503574472313E12,1.503575688934E12,37,mate,white,15+5,heliomarin,1744,zhaska,1699,e4 e5 Nf3 Nc6 Bc4 Nf6 d4 Nxe4 dxe5 Bc5 Qd5 Bxf2+ Kf1 O-O Qxe4 Bb6 Ng5 g6 Nc3 Bd4 Ke1 h6 Nxf7 Rxf7 Qxg6+ Kh8 Bxf7 Qh4+ g3 Bf2+ Kxf2 Qd4+ Be3 Qxe3+ Kxe3 Nxe5 Qxh6#,C55,Italian Game: Two Knights Defense #2,8,1216621,45,3443,2025-01-31
ovMHme2u,true,1.503572104513E12,1.503574465156E12,120,mate,black,15+5,zhaska,1708,heliomarin,1733,d4 Nf6 c4 e5 dxe5 Ng4 Nf3 Bc5 e3 Nc6 Qd5 Nb4 Qe4 O-O a3 Re8 axb4 Bxb4+ Bd2 Bxd2+ Nbxd2 d6 e6 Bxe6 Qxb7 Rb8 Qxa7 Rxb2 Bd3 Ne5 Bb1 Nxc4 Nxc4 Bxc4 Qd4 Rb4 Qc3 c5 Nd2 Bd5 Qd3 Be4 Nxe4 Rexe4 O-O g6 Qd5 Re8 Rd1 Qf6 Ra8 Rxa8 Qxa8+ Kg7 Qc6 Qa1 Bc2 Qb2 Bd3 Qb3 Be2 Qc2 Re1 Rb1 Rxb1 Qxb1+ Bf1 Qd1 g3 h5 Qe4 d5 Qe5+ Kg8 Kg2 h4 gxh4 Qg4+ Qg3 Qe4+ Qf3 Qxh4 Qxd5 Qg4+ Kh1 Qb4 h3 Qe1 Qg2 c4 Kh2 c3 Qa8+ Kg7 Bg2 c2 Qd5 c1=Q Kg3 Qe2 Qe5+ Kf8 Qb8+ Ke7 Qe5+ Kd7 Qb5+ Qxb5 Kh4 Qcc4+ Kg3 Qg5+ Kh2 Qe6 f3 Qexe3 Kh1 Qf2 Kh2 Qfxg2#,A52,Budapest Defense: Adler Variation,7,2360643,25,3441,2025-01-31
0EJ2ONGh,true,1.503518192765E12,1.503520591664E12,77,mate,white,20+0,okulus,1702,zhaska,1719,b4 e5 a3 d5 d4 e4 e3 Nf6 c4 c6 Nc3 a5 Bb2 axb4 axb4 Rxa1 Qxa1 Bxb4 cxd5 cxd5 Qa4+ Nc6 Bb5 Bxc3+ Bxc3 Bd7 Ne2 O-O O-O Qe8 Ng3 h5 h4 Kh8 Qd1 Bg4 Bxc6 Qxc6 Qb3 Re8 Rc1 Qd7 Nf1 Rb8 Nh2 Qd6 Bb4 Qb6 Qa3 Qd8 Qa7 b6 Qxf7 Nh7 Nxg4 hxg4 h5 Qg8 Qf5 Nf6 Be7 Qh7 Qe5 Re8 Rc7 Qxh5 Qd6 Qf7 Bxf6 Qxf6 Qh2+ Kg8 Qh5 Qd8 Qf7+ Kh8 Qxg7#,A00,Polish Opening: Bugayev Attack,3,2398899,17,3421,2025-01-31
XJtBLuuO,true,1.5035050931E12,1.503507454528E12,91,mate,white,15+12,zhaska,1709,flavio1985,1722,d4 Nf6 c4 e6 Nc3 Bb4 Bd2 Nc6 Nf3 O-O e4 d6 Bd3 e5 d5 Ne7 a3 Bxc3 Bxc3 Ng6 b4 Nf4 O-O Bg4 h3 Bh5 Bc2 Qd7 c5 Rac8 Bd2 Nxh3+ Kh1 Nf4 Bxf4 exf4 Qd3 Qg4 e5 Bg6 Qc3 Ne4 Qd4 Qh5+ Kg1 f5 e6 Rfe8 Bd1 Qh6 Ba4 Re7 c6 b6 Rfe1 Rf8 Bc2 Bh5 Bxe4 fxe4 Qxe4 Rf6 Nh4 Qg5 Nf3 Qg4 Nh2 Qg5 Nf3 Bxf3 Qxf3 h5 Rad1 h4 Kf1 Rh6 Re4 Rf6 Rdd4 Qh6 Rxf4 Rxf4 Rxf4 g5 Rf6 Qg7 Qf5 Qh7 Rf8+ Kg7 Qf6#,E20,Nimzo-Indian Defense,6,2361428,13,3431,2025-01-31
FLX96INo,true,1.503427687733E12,1.503429556223E12,81,outoftime,white,15+6,jomanuell,1768,zhaska,1717,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 b5 Bb3 Nf6 d3 h6 c3 Bc5 O-O Na5 Bxf7+ Kxf7 Nxe5+ Ke6 Ng6 Bb6 b4 Nc6 Nf4+ Kf7 Qb3+ Ke8 Ng6 Rh7 Re1 d6 d4 Nxd4 cxd4 Bxd4 Nc3 Bxc3 Qxc3 Kf7 Nf4 Bb7 Qb3+ Ke8 Bb2 Kd7 Qe6+ Kc6 Rac1+ Kb6 Bd4+ c5 Bxc5+ Kc6 Bxd6+ Kb6 Bc7+ Ka7 Bxd8 Rxd8 Qf5 Rhh8 Qc5+ Ka8 e5 Ne4 Qc7 Rc8 Qxg7 Rhg8 Rxc8+ Rxc8 f3 Nd2 e6 Rc4 Qf8+ Ka7 e7 Bxf3 e8=Q,C70,Ruy Lopez: Morphy Defense |  Caro Variation,8,1868490,51,3485,2025-01-31
jkS5U41q,true,1.503417849698E12,1.50341935667E12,114,mate,black,10+10,zhaska,1730,gorsh78,1660,d4 d5 c4 Nf6 cxd5 Qxd5 Nc3 Qd8 e4 e6 a3 c5 Qa4+ Bd7 Bb5 a6 Bxd7+ Qxd7 Nf3 cxd4 Qxd4 Nc6 Qb6 Be7 O-O O-O Rd1 Qc8 Bf4 Rd8 Rdc1 Rd7 Na4 Bd8 Qb3 Bc7 Bxc7 Qxc7 Nb6 Na5 Rxc7 Nxb3 Nxa8 Rxc7 Nxc7 Nxa1 e5 Nd7 Ne8 Kf8 Nd6 b5 Kf1 Nb3 Ke1 Nbc5 b4 Nd3+ Kd2 N3xe5 Nxe5 Nxe5 Ke3 Ke7 Nc8+ Kd7 Ke4 Ng4 f3 Nxh2 Ke5 Kxc8 Kd6 g5 Kc6 Kb8 Kb6 f5 Kxa6 e5 Kxb5 e4 a4 exf3 gxf3 Nxf3 a5 Ne5 a6 Nd7 Ka5 Ka7 b5 f4 Kb4 f3 Kc4 f2 Kd5 f1=Q Kc6 Nb6 Kc7 Qxb5 Kd6 Qxa6 Kc7 Nd5+ Kd7 h5 Kd8 Qb7 Ke8 Qe7#,D06,Queen's Gambit Refused: Marshall Defense,4,1506972,70,3390,2025-01-31
Z5mPtQn8,true,1.503403421566E12,1.503404025703E12,38,outoftime,black,10+5,taurusvaler,1746,zhaska,1719,e4 e5 Qh5 Nf6 Qxe5+ Be7 Bc4 Nc6 Qf4 Nd4 e5 Nxc2+ Kd1 Nxa1 exf6 Bxf6 d4 O-O Be3 d5 Bd3 Bg5 Qg3 Bxe3 Qxe3 Qf6 Nc3 c6 Nge2 Bf5 Bxf5 Qxf5 f3 Qc2+ Ke1 Rae8 Kf2 Rxe3,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,4,604137,27,3465,2025-01-31
RS0ZfKLO,true,1.503393829544E12,1.503395295842E12,106,mate,black,10+3,zhaska,1730,rafael000,1694,e4 c5 Nf3 Nc6 Bc4 e6 c3 d5 exd5 exd5 Bb5 a6 Bxc6+ bxc6 d4 Nf6 Bf4 Bd6 Bxd6 Qxd6 O-O O-O Nbd2 Bg4 h3 Bxf3 Nxf3 Ne4 Qd3 c4 Qc2 f5 Ne5 c5 f3 Ng3 Rfe1 Rfe8 Kf2 f4 b3 cxb3 axb3 cxd4 cxd4 Rec8 Qd2 Qf6 Ng4 Qf5 Re5 Rc2 Rxf5 Rxd2+ Kg1 Nxf5 Ne5 Ne3 Ra5 Rxg2+ Kh1 Rb2 Nc6 Kf7 Ne5+ Ke6 Nc6 h5 h4 g6 Nb4 Rc8 Rxa6+ Kf5 Nd3 Rd2 Ra2 Rxd3 Re2 Rxb3 Kh2 Rc2 Rxc2 Nxc2 Kg2 Nxd4 Kf2 Nxf3 Ke2 Nxh4 Kd2 g5 Kc2 Re3 Kd2 g4 Kc2 g3 Kd2 g2 Kd1 g1=Q+ Kd2 Qf2+ Kc1 Re1#,B30,Sicilian Defense: Old Sicilian,4,1466298,36,3424,2025-01-31
EsGO2GeZ,true,1.503392505537E12,1.503393819458E12,58,resign,black,10+3,rafael000,1704,zhaska,1720,e4 e5 Nf3 Nc6 Bc4 Nf6 O-O h6 Nc3 Bc5 d3 d6 Na4 Bb6 Nxb6 axb6 Be3 O-O c3 Kh8 h3 d5 exd5 Nxd5 Qe2 f5 Bd2 Re8 Rfe1 e4 Bb5 Bd7 dxe4 fxe4 Nd4 Nxd4 cxd4 Bxb5 Qxb5 Ra5 Qc4 Ra8 f3 e3 Bc3 Nf4 d5 Qg5 Qf1 e2 Rxe2 Rxe2 g4 Qh4 Kh1 Qg3 Qg1 Qxf3+,C55,Italian Game: Two Knights Defense,6,1313921,16,3424,2025-01-31
z1i6zojX,true,1.503341955525E12,1.503343912391E12,111,mate,white,15+5,dxkate,1720,zhaska,1720,d3 e5 e4 Nf6 a3 Bc5 Nf3 Nc6 b4 Bb6 c3 d6 Be2 h6 O-O g5 Be3 Ng8 Bxb6 axb6 a4 f5 b5 Nce7 Na3 fxe4 dxe4 g4 Nd2 h5 Qb3 Nf6 g3 h4 Nc2 h3 Ne3 d5 exd5 Nexd5 Nxd5 Nxd5 Ne4 Be6 Rad1 Qe7 Rxd5 c6 bxc6 bxc6 Rxe5 Bxb3 Rxe7+ Kxe7 Bxg4 Rxa4 Re1 Kd8 Bf3 Bd5 Rd1 Rf8 Ng5 Kc7 Bxd5 Rg8 Bxg8 b5 Ne6+ Kb6 Ng5 Rg4 Nxh3 Rxg8 Nf4 Ra8 Rb1 Ra3 Ne2 Kc5 h4 Kc4 h5 Kd3 Kf1 Ra2 h6 Ra7 g4 Re7 Rd1+ Kc2 Rd6 Rxe2 Kxe2 c5 h7 Kxc3 h8=Q+ Kc4 Qg8+ Kb4 Qa2 c4 Qb2+ Kc5 Qa3+ b4 Qa6 b3 Qb6#,C20,King's Pawn Game: Leonardis Variation,3,1956866,0,3440,2025-01-31
VZnOnoUz,true,1.50326892227E12,1.503269874793E12,59,resign,white,15+0,zhaska,1709,marik1914,1725,e4 e5 Nf3 Nc6 Bc4 Bc5 Bxf7+ Kxf7 Nxe5+ Nxe5 Qh5+ Ke6 Qf5+ Kd6 Nc3 Qf6 d4 Bxd4 Nb5+ Kc5 Nxd4 Qxf5 Nxf5 g6 Be3+ Kc6 Nd4+ Kd6 O-O-O Ke7 Nb5 d6 Nxc7 Rb8 Bxa7 Nc6 Bxb8 Nxb8 Rhe1 Kd7 Nb5 Kc6 a4 d5 exd5+ Kb6 Re8 Bd7 Rxb8 Bxb5 axb5 Kxb5 d6 Kb6 d7 Nf6 Rxh8 Nxd7 Rxd7,C51,Italian Game: Jerome Gambit,7,952523,16,3434,2025-01-31
pjTpOUmF,true,1.5032681986E12,1.50326891063E12,46,mate,black,15+0,marik1914,1736,zhaska,1697,e4 e5 Bc4 Nf6 d3 Bc5 a3 Nc6 h3 h6 Nc3 O-O Be3 Bb6 Nd5 Nxd5 Bxd5 Ne7 Ba2 c6 Nf3 Bc7 O-O d5 exd5 cxd5 Bc5 Re8 Nh2 b6 Bxe7 Rxe7 Qe2 Qd6 Ng4 e4 Rae1 Bxg4 f3 exf3 Qxe7 f2+ Rxf2 Qh2+ Kf1 Qh1#,C24,Bishop's Opening: Berlin Defense,4,712030,39,3433,2025-01-31
VUwenady,true,1.503266435935E12,1.503268181971E12,122,draw,draw,15+0,zhaska,1696,marik1914,1738,d4 d5 c4 e6 Nc3 Bb4 Bf4 dxc4 e3 b5 a4 Bd7 axb5 Bxb5 Qf3 Qd5 Qg3 g6 Bxc7 Nd7 Nf3 Ngf6 Be2 Ne4 Qh4 f6 O-O Nxc3 bxc3 Bxc3 Rac1 Bb4 Rfd1 a6 e4 Qh5 Qxh5 gxh5 Bxc4 Ke7 Bxb5 axb5 Rb1 Ra4 e5 Rc8 Rxb4 Rxc7 Rxb5 Rac4 h3 Rc1 Rb1 Rxb1 Rxb1 h6 Rb5 Kf7 exf6 Kxf6 Rxh5 Kg6 Ra5 Rb7 Ra6 Kf6 g4 Ke7 h4 Rb3 Ne5 Nxe5 dxe5 Rf3 Kg2 Rb3 Ra4 Kd7 Rf4 Kc6 Rf6 Kd5 Rxh6 Kxe5 g5 Kf5 Rf6+ Kg4 Rxe6 Kxh4 g6 Rb8 f4 Kh5 f5 Kh6 Kf3 Rb4 f6 Kxg6 f7+ Kxf7 Re3 Rb1 Re2 Rf1+ Ke3 Ra1 Kd2 Ra2+ Ke3 Ra3+ Kd2 Ra2+ Ke1 Ra1+ Kf2 Rh1 Ke3 Ra1 Kd2 Ra2+,D31,Queen's Gambit Declined: Queen's Knight Variation,5,1746036,42,3434,2025-01-31
1QJ7yV5p,true,1.503265574491E12,1.503266429933E12,39,mate,white,15+0,marik1914,1728,zhaska,1706,e4 e5 Bc4 Nf6 Nf3 Bc5 Nxe5 O-O d3 Re8 Ng4 Nxg4 Qxg4 d5 Qg3 dxc4 O-O cxd3 cxd3 Nc6 Nc3 Bd6 Bf4 Bxf4 Qxf4 Qxd3 Rad1 Qc2 Nd5 Rd8 Ne7+ Kf8 Rxd8+ Nxd8 Nd5 c6 Qd6+ Ke8 Qe7#,C42,Russian Game: Urusov Gambit,5,855442,22,3434,2025-01-31
sROrRwdf,true,1.503264089813E12,1.503265568911E12,77,mate,white,15+0,zhaska,1694,marik1914,1740,d4 d5 c4 e6 Nc3 Bb4 Bf4 dxc4 e3 b5 a4 c6 axb5 cxb5 Qf3 Qd5 e4 Bxc3+ bxc3 Qd7 Bxb8 Bb7 Be5 f6 Bg3 Ne7 Be2 O-O Qg4 f5 Qh4 Ng6 Qg5 f4 Bh4 Bxe4 Bf3 Bxf3 Nxf3 Rf5 Qg4 Raf8 O-O e5 dxe5 Nxh4 Nxh4 h5 Qh3 Qc7 Nxf5 g6 Nd4 Qb8 Qe6+ Kh7 Qe7+ Kh6 Rxa7 Re8 Qh7+ Kg5 Nf3+ Kf5 Qf7+ Ke4 Re1+ Kd3 Qd5+ Kxc3 Qd4+ Kb3 Rb1+ Kc2 Ra2+ Kxb1 Qb2#,D31,Queen's Gambit Declined: Queen's Knight Variation,5,1479098,46,3434,2025-01-31
LUbbGSQ6,true,1.50326295671E12,1.503264061871E12,99,resign,white,15+0,marik1914,1730,zhaska,1704,e4 e5 Bc4 Nf6 d3 Bc5 Bg5 Nc6 h3 h6 Be3 Bxe3 fxe3 d6 Nf3 Na5 Bb5+ Bd7 Bxd7+ Qxd7 Nc3 O-O-O Nd5 Nxd5 exd5 Qb5 Rb1 Qxd5 e4 Qc6 b4 Qc3+ Qd2 Qxd2+ Kxd2 Nc6 a3 Rhf8 c4 f5 exf5 Rxf5 Rhf1 g5 g4 Rff8 b5 Ne7 a4 d5 c5 e4 Nd4 Rxf1 Rxf1 c6 Rf6 Rh8 bxc6 Kc7 cxb7 Kxb7 Rd6 Kc7 Ra6 Kb7 Re6 Nc8 dxe4 dxe4 Ke3 h5 Kxe4 hxg4 hxg4 Rh4 Kf5 Rh2 a5 Ra2 a6+ Rxa6 Rxa6 Kxa6 Kxg5 Kb7 Kf6 a5 g5 a4 g6 a3 g7 a2 Nb3 Kc6 g8=Q Na7 Qa8+,C24,Bishop's Opening: Berlin Defense,4,1105161,26,3434,2025-01-31
Dtpu0h0P,true,1.503261124049E12,1.50326294866E12,102,outoftime,black,15+0,zhaska,1714,marik1914,1720,d4 d5 c4 e6 Nc3 Bb4 Bf4 dxc4 e4 b5 a4 c6 axb5 cxb5 Qf3 a6 Bxb8 Rxb8 Qg3 Bd6 Qxg7 Qf6 Qxf6 Nxf6 e5 Bxe5 dxe5 Ng4 Nf3 Bb7 Be2 Bxf3 Bxf3 Nxe5 Be4 f5 Bc2 Rb6 O-O Ke7 Rfe1 Kf6 h3 h5 Ne2 b4 Ra5 b3 Bb1 Rd8 Nc3 Nd3 Bxd3 cxd3 Rd1 Rbd6 Ra3 e5 g4 e4 gxh5 Ke5 Rxb3 Kf4 Rb4 Kf3 Kf1 Rh8 Nb1 Rxh5 Nd2+ Kf4 Kg2 Rg6+ Kh2 Rd6 f3 Re6 fxe4 fxe4 Nf1 Rc5 Rxd3 Rc2+ Rd2 Rxd2+ Nxd2 Ke3 Nc4+ Kd3 Nb6 e3 Kg1 e2 Rb3+ Kd2 Nc4+ Kc2 Rc3+ Kb1 Nd2+ Kxb2,D31,Queen's Gambit Declined: Queen's Knight Variation,5,1824611,6,3434,2025-01-31
sZhiV3ak,true,1.503228668634E12,1.503229974591E12,112,mate,black,15+0,zhaska,1725,shahinzare0911,1694,d4 b6 c4 Bb7 Nc3 g6 e4 Bg7 Nf3 Nf6 Bd3 Nc6 e5 Ng8 O-O d6 d5 Nxe5 Re1 Nd7 b3 Bxc3 Bd2 Bxa1 Qxa1 Ngf6 Bc3 O-O Nd4 Ne5 Bc2 Qd7 f4 Neg4 h3 Nh6 Re2 c5 Nf3 Nf5 Bxf6 exf6 Qxf6 Rae8 Bxf5 Qxf5 Qxf5 gxf5 Rf2 Re3 Kh2 Rfe8 g4 fxg4 hxg4 Re2 Kg1 Rxf2 Kxf2 Bc8 g5 Bg4 Nh4 Re2+ Kg3 Bh5 a3 Ra2 a4 Ra3 f5 Rxb3+ Kf4 Rb4 Ng2 Rxc4+ Ke3 Rxa4 f6 a5 Nf4 Rxf4 Kxf4 a4 Kf5 a3 Kf4 a2 Kg3 a1=Q Kh4 Be2 g6 Qd4+ Kg3 Qg4+ Kf2 Bd1 gxh7+ Kxh7 Kf1 Qe2+ Kg1 c4 Kh1 c3 Kg1 c2 Kh1 c1=Q Kg1 Bc2#,A40,English Defense #2,2,1305957,31,3419,2025-01-31
nHAOzkqi,true,1.503210855795E12,1.503211510609E12,38,outoftime,black,10+5,zhaska,1735,aswood,1760,d4 b6 c4 Bb7 Nc3 e6 e4 Bb4 Bd3 Nf6 Bd2 Bxc3 Bxc3 Nxe4 Nf3 Nxc3 bxc3 Nc6 d5 Na5 O-O Qf6 dxe6 dxe6 Nd4 O-O-O Qa4 Qg5 g3 h5 Rad1 h4 f4 Qg4 Be2 Qh3 Bf3 Bxf3,A40,English Defense #2,2,654814,25,3495,2025-01-31
JdzySEO4,false,1.503233627821E12,1.503234593848E12,96,outoftime,black,8+0,sisyphos33,2384,shiwen,2199,e4 c5 Nf3 e6 d3 d5 Nbd2 Nc6 g3 Bd6 Bg2 Nge7 O-O O-O Re1 Qc7 Qe2 f6 a3 d4 Nc4 e5 Bd2 Be6 Rf1 b5 Nxd6 Qxd6 Nh4 Rac8 f4 c4 a4 a6 axb5 axb5 Ra6 Qc7 fxe5 fxe5 Nf5 cxd3 cxd3 Qb7 Raa1 Nxf5 exf5 Bxf5 Bb4 Rf6 Rac1 Qd7 Bxc6 Rfxc6 Rxc6 Rxc6 Qxe5 g6 g4 Re6 Qf4 Rf6 gxf5 Rxf5 Qb8+ Kg7 Bf8+ Kf7 Bh6 Rxf1+ Kxf1 Qh3+ Kg1 Qxh6 Qc7+ Ke6 Qc6+ Ke5 Qc5+ Ke6 Qxd4 Qc1+ Kg2 Qd2+ Kf3 Qd1+ Kf2 Qd2+ Kf3 Qxh2 Qb6+ Qd6 Qxb5 h5 Qe8+ Kd5,B40,Sicilian Defense: French Variation,4,966027,185,4583,2025-01-31
MgmLb2jQ,true,1.503152437558E12,1.503153069067E12,63,resign,white,10+0,karlaugust,2212,shiwen,2231,e4 c5 Ne2 e6 Nbc3 a6 g3 b5 Bg2 Bb7 d3 Nc6 O-O Nf6 f4 d6 h3 Be7 g4 O-O Be3 d5 e5 Nd7 Bf2 d4 Ne4 Nb6 N2g3 Nd5 g5 Nxf4 Nf6+ gxf6 gxf6 Bxf6 exf6 Qxf6 Be1 Qg5 Rxf4 Qxf4 Nh5 Qg5 Bd2 Qg6 Kh2 Kh8 Nf4 Qf6 Nh5 Qe7 Be4 f5 Bxc6 Bxc6 Qe2 Rg8 Qe5+ Rg7 Rg1 Rg8 Bh6,B20,Sicilian Defense: Keres Variation,3,631509,19,4443,2025-01-31
pN0ioHNr,true,1.503084425823E12,1.503085571843E12,349,outoftime,white,10+0,shiwen,2194,kijek,2240,d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 Bg5 h6 Bxf6 Qxf6 Qb3 Qd8 e4 dxe4 Nxe4 Nd7 Bd3 Be7 O-O Nf6 Rfd1 O-O Qc2 Qc7 Qe2 b6 Rac1 Bb7 Nxf6+ Bxf6 d5 exd5 cxd5 c5 Qe4 g6 b3 Qd6 Bc4 Rfe8 Qg4 a6 a4 Kg7 Nd2 Bc8 Qf3 Bf5 h3 h5 Bd3 Bxd3 Qxd3 Qe5 Nc4 Qb8 d6 b5 axb5 axb5 Ne3 Bd4 Nc2 Qxd6 Nxd4 cxd4 Qxd4+ Qxd4 Rxd4 Red8 Rxd8 Rxd8 Rc5 Rd1+ Kh2 Rd2 f3 b4 Rc4 Rb2 Rxb4 h4 Rxh4 Rxb3 Kg3 g5 Rc4 Kg6 h4 gxh4+ Rxh4 Rb2 Rc4 f6 Rc5 Rb4 Kh3 Rd4 Kh2 Rb4 Kh1 Rb1+ Kh2 Rb4 Kg1 Rb2 Kf1 Ra2 Rb5 Rc2 Rd5 Ra2 Kg1 Rb2 Kh1 Rb1+ Kh2 Rb4 Kh3 Rc4 Ra5 Rb4 Kg3 Rc4 Kf2 Rc3 Kf1 Rc2 Kg1 Rb2 Kh1 Rc2 Kh2 Rb2 Kh3 Rb4 Kg3 Rc4 Ra8 Rb4 Rc8 Rd4 Rc7 Rb4 Kh2 Rd4 Kh3 Rb4 Kg3 Rd4 Kf2 Rd3 Kf1 Rd2 Kg1 Rb2 Kh1 Rd2 Kh2 Rb2 Kh3 Rb4 Kg3 Rd4 Rc8 Rb4 Rd8 Rc4 Kh3 Rb4 Rg8+ Kf7 Rh8 Kg6 Rd8 Rc4 Rd1 Rb4 Kh2 Rc4 Kh1 Rb4 Kg1 Rb2 Kh2 Rb4 Kh3 Rc4 Re1 Rb4 g3 Rc4 Rf1 Rb4 Rf2 Rc4 Re2 Rb4 Kg2 Rc4 Kf2 Rc3 Rd2 Rb3 Ra2 Rc3 Rb2 Ra3 Rd2 Rc3 Kg2 Rb3 Rd8 Rc3 Ra8 Rb3 Ra7 Rc3 Ra6 Rb3 Ra5 Rc3 Ra4 Rb3 Ra2 Rc3 Ra1 Rb3 Rc1 Rd3 Re1 Rc3 Re8 Rd3 Rg8+ Kf7 Rh8 Kg7 Rh4 Kg6 Rg4+ Kf7 Ra4 Kg6 Kf2 Rc3 Rh4 Rb3 Rh1 Rc3 Rg1 Rb3 Rf1 Rc3 Re1 Rb3 Rd1 Rc3 Ke2 Rb3 Rc1 Ra3 Rb1 Rc3 Kf2 Ra3 Rb2 Rc3 Kg2 Ra3 g4 Rc3 Kg3 Rc4 Rb3 Ra4 Rc3 Rb4 Rd3 Rc4 Re3 Rb4 Re2 Rc4 Rf2 Rb4 Rg2 Rc4 Rh2 Rb4 Rh1 Rc4 Rg1 Rb4 Rc1 Ra4 Rb1 Rc4 Re1 Rb4 Rc1 Rd4 Kf2 Rd3 Ke2 Ra3 Rb1 Ra2+ Ke3 Ra3+ Kf4 Ra4+ Kg3 Ra3 Rb8 Ra4 Rg8+ Kf7 Rh8 Kg7 Rb8 Kg6 Rg8+ Kf7 Rc8 Kg6 Rc7 Ra5 Kh4 Ra4 Rc6 Rc4 Kg3 Ra4 Rb6 Rc4 Rb5 Ra4 f4 Ra3+ Kh4 Ra1 f5+ Kg7 Rb7+ Kh6 Kg3,D30,Queen's Gambit Declined: Hastings Variation,13,1146020,46,4434,2025-01-31
ZEczGP5i,true,1.50308293908E12,1.50308396211E12,157,resign,white,10+0,shiwen,2162,jatekos,2122,d4 e6 c4 c6 e4 d5 Nc3 Bb4 cxd5 exd5 e5 Bf5 Bd3 Bxd3 Qxd3 Ne7 Ne2 O-O O-O Ng6 a3 Be7 f4 f5 Ng3 Nh4 Be3 Na6 b4 Nc7 Rac1 a6 Kh1 Nb5 Nce2 Nc7 Ng1 Rc8 Nf3 Nxf3 Rxf3 g6 Rff1 Qd7 Ne2 Qe6 Nc3 Nb5 Na4 a5 Nc5 axb4 axb4 Bxc5 bxc5 Ra8 Ra1 Rfc8 Qb3 Qe8 Qb2 Rxa1 Rxa1 Ra8 Kg1 Rxa1+ Qxa1 Qd7 Kf1 Kg7 Qa5 h6 Qb6 Qc7 Qxc7+ Nxc7 Ke2 Ne6 Kd3 Nc7 Kc3 Na8 Kb4 Kf7 Kc3 Ke6 Kd3 h5 h3 Kf7 Ke2 Kg7 Kf3 Kh6 g4 Kg7 Kg3 Kh6 Kh4 Nc7 Kg3 Ne6 Kf3 Nc7 Bf2 Ne6 Be3 Nc7 Bg1 Ne6 Bf2 Nc7 Kg3 Ne6 Be3 Nc7 gxf5 gxf5 Kf3 Ne6 Ke2 Kg6 Kd3 Nc7 Kc3 Na8 Kb4 Kf7 Ka5 Ke6 Kb4 Kf7 Kc3 Ke6 Bf2 Kf7 Be1 Ke6 Kd3 Kf7 Ke3 Ke6 Kf3 Kf7 Kg3 Kg6 Ba5 Kf7 Kh4 Kg6 Bd8 b6 cxb6 c5 b7 cxd4 bxa8=Q,D31,Semi-Slav Defense: Marshall Gambit,7,1023030,40,4284,2025-01-31
