id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply,game_duration,rating_difference,total_rating,processed_date
AAh1DBPS,true,1.48623E12,1.48623E12,81,resign,white,10+5,vfhfnvfhfn22,1500,pwlk,1497,d4 c6 c4 d5 Nc3 Nf6 Bf4 Bf5 e3 e6 h3 h5 Nf3 Nbd7 Qb3 Qb6 Qxb6 Nxb6 cxd5 exd5 Be2 O-O-O O-O Nc4 Bxc4 dxc4 Ne5 Bd3 Nxf7 Bxf1 Kxf1 Rg8 Nxd8 Kxd8 Bg5 Bb4 Ne4 Rf8 Rc1 Be7 Nxf6 Bxf6 Bxf6+ gxf6 Rxc4 b5 Rxc6 f5 Rc5 f4 exf4 Rxf4 Rxh5 b4 Rd5+ Kc7 g3 Rf3 Ke2 Rf6 g4 Kc6 Rc5+ Kb6 Ke3 Re6+ Re5 Rc6 Rc5 Re6+ Re5 Rc6 f4 Rc2 f5 Rxb2 f6 Rxa2 f7 Ra3+ Ke4,D10,Slav Defense #2,5,0,3,2997,2025-01-31
VhbOEE8y,true,1.50428E12,1.50428E12,68,resign,black,15+14,toni4127,1871,prometheus_7_77,1774,d4 Nf6 c4 e6 Nc3 Bb4 a3 Bxc3+ bxc3 d5 Bg5 h6 Bh4 O-O e3 Nc6 Nf3 Re8 Bd3 dxc4 Bxc4 e5 Nxe5 Nxe5 dxe5 Qxd1+ Rxd1 Nd7 f4 Nb6 Bb3 Be6 Bxe6 Rxe6 Rd8+ Rxd8 Bxd8 Rc6 Kd2 f6 Kc2 fxe5 g3 exf4 exf4 Nd5 Rc1 Rxc3+ Kb2 Rxc1 Kxc1 c6 Ba5 Kf7 Bd2 Ke6 Kc2 Kf5 h3 Ke4 h4 Ne3+ Kb3 Nf5 Bc3 Kf3 Kc4 Kxg3,E24,Nimzo-Indian Defense: Saemisch Variation |  Accelerated,9,0,97,3645,2025-01-31
f4nW2WbQ,true,1.50424E12,1.50424E12,56,resign,black,15+14,omarhendawii,1201,toni4127,1871,d4 d5 h4 c5 dxc5 e6 b4 a5 c3 axb4 cxb4 Qf6 Qb3 Qxa1 Nf3 Qxa2 Qxa2 Rxa2 Ba3 Ra1 Nd2 Nc6 b5 Nd4 e3 Nc2+ Kd1 Nxa3 Kc1 Nxb1 Nxb1 Bxc5 Kb2 Ra5 f4 Bd7 Nc3 Bxe3 Be2 Bxf4 Rc1 Bxc1+ Kxc1 Nf6 b6 O-O g4 Rc5 Kc2 d4 g5 Nd5 Bf3 Rxc3+ Kd2 Rxf3,D00,Queen's Pawn Game,2,0,670,3072,2025-01-31
uV7Tz1VK,true,1.50424E12,1.50424E12,75,mate,white,15+14,toni4127,1870,omarhendawii,1202,d4 e6 c4 a5 Nc3 Bb4 a3 Bxc3+ bxc3 b6 e4 Ra6 c5 Ra7 cxb6 cxb6 Bb5 Qc7 Qd3 Bb7 Bg5 f6 Bh4 g5 Bg3 e5 Nf3 g4 Nd2 h5 h4 Bc6 c4 d6 O-O Qb7 Rac1 f5 Bxc6+ Nxc6 dxe5 dxe5 exf5 Nd4 Bxe5 Nxf5 Qxf5 Ne7 Qe6 Rf8 Bd6 Qc6 Rce1 Rd7 Qg6+ Kd8 Bxe7+ Kc7 Qxc6+ Kxc6 Bxf8 Rxd2 Re6+ Kd7 Rxb6 Kc7 c5 Rd8 Bd6+ Kd7 Rd1 a4 Bf4+ Kc8 Rb8#,A40,Horwitz Defense,2,0,668,3072,2025-01-31
ttjpQSyC,true,1.50424E12,1.50424E12,14,mate,black,15+14,bunbury,1573,toni4127,1866,e4 d5 exd5 Qxd5 Nf3 Nf6 Bd3 Bg4 c4 Qxd3 Qa4+ Nbd7 Ne5 Qe2#,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,0,293,3439,2025-01-31
fkj1HEhV,true,1.50423E12,1.50423E12,68,resign,black,15+14,mr-brain,1771,toni4127,1857,c4 d5 cxd5 Qxd5 Nc3 Qd8 g3 Nf6 Bg2 c6 Nf3 Bf5 O-O e6 b3 Bd6 Bb2 Nbd7 d3 Ne5 Nxe5 Bxe5 f4 Bd4+ Kh1 Ng4 Qe1 Ne3 Rf3 Nc2 Qd2 Nxa1 Bxa1 Bg4 Rf1 O-O h3 Bf5 e4 Bg6 f5 exf5 exf5 Bh5 Rf4 Bxc3 Bxc3 f6 Rh4 Bf7 g4 Bd5 g5 fxg5 Rg4 Bxg2+ Qxg2 Qxd3 Bxg7 Rxf5 Bh6 Rf1+ Kh2 Qd6+ Rg3 Rf5 Bxg5 Rxg5,A10,English Opening: Anglo-Scandinavian Defense,2,0,86,3628,2025-01-31
rdidk858,true,1.50422E12,1.50422E12,24,resign,black,15+14,obliquenoir,1630,toni4127,1851,d4 d5 c4 c6 Nc3 Nf6 Nf3 Bf5 h3 e6 e3 Bd6 b3 Bb4 Bb2 Qa5 Qc1 Ne4 a3 Bxc3+ Bxc3 Qxc3+ Qxc3 Nxc3,D15,Slav Defense: Three Knights Variation,7,0,221,3481,2025-01-31
eh9uKIxW,true,1.50422E12,1.50422E12,21,resign,white,15+14,talizmelf,1799,toni4127,1866,e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 Bg4 h3 Bxf3 Qxf3 c6 Bc4 e6 d3 Nf6 Bf4 Bd6 Ne4 Nd5 Nxd6+,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,0,67,3665,2025-01-31
DDDUxTsQ,true,1.50422E12,1.50422E12,18,resign,black,15+14,napoleon22,1585,toni4127,1861,e4 e6 d3 d5 Nd2 Nf6 g3 c5 Bg2 Nc6 Ngf3 Be7 O-O Bd7 e5 Ng4 Re1 Qc7,C00,French Defense: King's Indian Attack,3,0,276,3446,2025-01-31
UBgIyfUK,true,1.50422E12,1.50422E12,43,resign,white,15+14,toni4127,1857,napoleon22,1590,e4 e6 d4 d5 exd5 exd5 Nf3 Nf6 Bg5 Bg4 h3 Bh5 Be2 Bd6 O-O O-O Re1 Nbd7 Nbd2 c6 Nb3 Qc7 Rc1 h6 Bd2 Ne4 Be3 f5 Nfd2 f4 Bxh5 fxe3 Nxe4 exf2+ Nxf2 Bh2+ Kf1 Rxf2+ Kxf2 Bg3+ Kg1 Bh2+ Kh1,C01,French Defense: Exchange Variation,5,0,267,3447,2025-01-31
U4bOp2KO,true,1.50422E12,1.50422E12,41,resign,black,15+14,napoleon22,1594,toni4127,1852,e4 d5 exd5 Qxd5 Nc3 Qd8 d3 Nf6 Nf3 Bg4 Be2 e6 h3 Bh5 Bf4 Bd6 Qd2 O-O g4 Bg6 g5 Nd5 Nxd5 exd5 O-O-O Re8 h4 Bxf4 Qxf4 Rxe2 h5 Bxh5 Rxh5 g6 Ne5 Rxe5 Qxe5 gxh5 Rh1 Nc6 Qh2,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,0,258,3446,2025-01-31
C3aPNB4q,true,1.50422E12,1.50422E12,16,mate,black,15+14,toni4127,1873,napoleon22,1574,d4 Nf6 c4 e5 dxe5 Ng4 Nf3 Nc6 Bf4 Bb4+ Nbd2 Qe7 a3 Ngxe5 axb4 Nd3#,A52,Budapest Defense: Adler Variation,7,0,299,3447,2025-01-31
pF4xwLhV,true,1.50404E12,1.50404E12,57,draw,draw,15+14,toni4127,1875,seha3,1821,d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bf4 Bd6 Bg3 O-O e3 Qc7 Bd3 Nbd7 Rc1 Re8 c5 Bxg3 hxg3 e5 Nxe5 Nxe5 dxe5 Qxe5 Qc2 h6 Ne2 Bg4 O-O Qe7 Nd4 Nd7 Nf5 Bxf5 Bxf5 Ne5 b3 g6 Bd3 Qg5 f4 Qxg3 fxe5 Qxe3+ Rf2 Rxe5 Bxg6 fxg6 Qxg6+ Kh8 Qf6+ Kh7 Qf7+ Kh8 Qf6+,D43,Semi-Slav Defense,8,0,54,3696,2025-01-31
mnPRGXSv,true,1.50398E12,1.50398E12,75,mate,white,15+14,toni4127,1875,ta7ta7oon,1074,d4 d5 c4 dxc4 e3 b5 a4 c6 axb5 cxb5 Qf3 Qb6 Qxa8 Qb7 Qxb7 Bxb7 Rxa7 Bc6 Nf3 f6 Be2 g5 O-O Kf7 Nbd2 Bg7 b3 c3 Nb1 c2 Na3 g4 Nd2 Nh6 Nxc2 f5 Nb4 Rd8 Nxc6 Nxc6 Rc7 Nb4 Bxb5 Rb8 Bc4+ Kg6 Rxe7 Bf6 Re6 Na2 Ba3 Ra8 Be7 Ng8 Bxf6 Nxf6 f3 Nc3 fxg4 Ra2 gxf5+ Kg7 Nf3 Ng4 Ne5 Nxe3 f6+ Kf8 f7 Rxg2+ Kh1 Ne4 Nd7+ Kg7 f8=Q#,D20,Queen's Gambit Accepted: Old Variation,5,0,801,2949,2025-01-31
ZbpBE1KG,true,1.50397E12,1.50398E12,48,resign,black,15+14,toni4127,1887,newtella,1892,d4 d5 c4 e6 Nc3 Bb4 a3 Bxc3+ bxc3 dxc4 e4 b5 a4 c6 Nf3 Ne7 Bg5 O-O h4 h6 Be3 f5 exf5 exf5 g3 Nd5 Bd2 Re8+ Be2 Nd7 O-O N7f6 Ne5 Ne4 Nxc6 Qf6 axb5 f4 Bxc4 Be6 Bxd5 Bxd5 Bxf4 Nxc3 Be5 Qf5 g4 Qe4,D31,Queen's Gambit Declined: Queen's Knight Variation,5,10000000,5,3779,2025-01-31
TpxMfdje,true,1.50397E12,1.50397E12,41,mate,white,15+14,toni4127,1880,lil3788,1781,d4 c5 dxc5 Nc6 Nf3 Qa5+ Bd2 Qxc5 e3 d5 a3 Nf6 b4 Qd6 c4 d4 c5 Qd5 exd4 Nxd4 Nc3 Nxf3+ Qxf3 Qxf3 gxf3 Bd7 Ne4 Ng8 Bc4 a6 O-O-O Bc6 Rhe1 f5 Ng5 Nh6 Ne6 Kd7 Bxh6+ Kc8 Rd8#,A43,Benoni Defense: Benoni Gambit Accepted,3,0,99,3661,2025-01-31
AAl05X5q,true,1.50394E12,1.50394E12,54,resign,black,15+14,apap,1825,toni4127,1869,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 Bd3 Bg4 O-O Be7 Bf4 O-O Nbd2 Re8 Nb3 Bd6 Bxd6 Qxd6 h3 Bh5 Nbd2 Nc6 c3 Ne7 Qc2 Ng6 g4 Nxg4 hxg4 Bxg4 Bxg6 fxg6 Ne5 Bf5 Qd1 Qf6 Qf3 Qg5+ Qg3 Qxd2 Rab1 Bxb1 Rxb1 Rf8 Qg2 c6 a3 Rf5 Nf3 Qd3 Ne5 Qxb1+,C00,French Defense: Knight Variation,3,0,44,3694,2025-01-31
7f1rqEQ5,true,1.50394E12,1.50394E12,93,resign,white,10+0,knightwizard,1940,toni4127,1879,e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 Bg4 d4 e6 Bb5+ c6 Be2 Nf6 Bg5 h6 Bh4 Be7 Qd2 O-O h3 Bxf3 Bxf3 Nbd7 O-O-O Bb4 Qd3 Qa5 a3 Bxc3 Qxc3 Qxc3 bxc3 Rfc8 c4 Nb6 Be2 c5 Bxf6 gxf6 d5 Kg7 Kb2 Rd8 Kc3 exd5 cxd5 Rxd5 Bf3 Rxd1 Rxd1 Re8 Bxb7 Re2 Rd2 Rxd2 Kxd2 Nc4+ Kd3 Nxa3 Bc6 a6 c4 Kf8 Ba4 Ke7 Bb3 Kd6 Ba2 Ke5 g3 f5 f4+ Kd6 Kc3 Nb5+ cxb5 axb5 Bxf7 c4 Bg8 Kc5 Be6 b4+ Kc2 Kd4 Bxf5 b3+ Kb2 Ke3 Bb1 Kf3 f5,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,0,61,3819,2025-01-31
5JMfNcsm,true,1.50394E12,1.50394E12,64,draw,draw,10+0,maximilianola,1815,toni4127,1882,e3 d5 b3 Nf6 Bb2 Bf5 h4 Nbd7 Be2 h5 d3 c5 Nh3 e6 Nf4 b5 Nxh5 Nxh5 Bxh5 Be7 Qf3 O-O Qg3 Bf6 Bxf6 Qxf6 d4 cxd4 exd4 Qxd4 Qc3 Qe4+ Kf1 Rac8 Qd3 Rxc2 Qxe4 Bxe4 Kg1 Nf6 Na3 Rd2 Bd1 a6 f3 Bd3 Kh2 b4 Nb1 Bxb1 Rxb1 Rxa2 Kg3 Rc8 Rg1 Rc3 Kf4 d4 g4 Rf2 g5 Nd5+ Kg3 Rd2,A00,Van't Kruijs Opening,1,0,67,3697,2025-01-31
uKDsRPs3,true,1.50387E12,1.50387E12,57,mate,white,15+14,toni4127,1878,kimokamal73,1534,d4 e6 c4 c6 d5 cxd5 cxd5 exd5 Qxd5 Nc6 Nc3 Qa5 Qe4+ Nge7 Bd2 f5 Qe3 Nb4 Rc1 Nd5 Nxd5 Qxd5 b3 g6 Nf3 Bg7 g3 Bb2 Rc2 Ba3 Bc3 Rf8 Bg2 Qb5 Ng5 Kd8 Nxh7 Re8 Nf6 Bc5 Qd2 Rf8 O-O Nc6 Rd1 Qb6 Nxd7 Bxf2+ Kh1 Nd4 Nxb6 axb6 Bxd4 Bxd4 Qxd4+ Bd7 Qxd7#,A40,Horwitz Defense,2,0,344,3412,2025-01-31
wDebmYFN,true,1.50387E12,1.50387E12,22,resign,white,15+14,toni4127,1873,magen,1630,d4 e6 c4 d5 Nc3 Nf6 Nf3 Bd7 Bf4 c5 cxd5 exd5 dxc5 Bxc5 Nxd5 Qa5+ Nc3 Ne4 e3 Ba4 Qxa4+ Nc6,D37,Queen's Gambit Declined: Three Knights Variation,7,0,243,3503,2025-01-31
QqwupWIm,true,1.50386E12,1.50387E12,73,resign,white,15+14,jacif,1757,toni4127,1891,e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 Bg4 Be2 Nf6 d4 e6 h3 Bxf3 Bxf3 c6 O-O Bd6 g3 Nbd7 Ne4 Nxe4 Bxe4 Nf6 Bg2 a5 c4 Rc8 Be3 Nd7 Qb3 Qc7 c5 Be7 Rad1 O-O Rfe1 e5 h4 exd4 Bf4 Qd8 Rxd4 Bxc5 Rd3 b6 Bh3 Re8 Rxe8+ Qxe8 Rxd7 Qe1+ Kh2 Qxf2+ Bg2 Rf8 Rd2 Qg1+ Kh3 h5 Qd3 Re8 Bxc6 Rc8 Bb7 Re8 Bd5 Rd8 Bxf7+ Kxf7 Qf5+ Ke8 Qg6+,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,10000000,134,3648,2025-01-31
Taz3RYHv,true,1.50369E12,1.50369E12,53,mate,white,15+14,toni4127,1887,alessandrogr,1564,d4 d5 c4 Nc6 Nc3 e6 Nf3 Bb4 a3 Ba5 b4 dxc4 bxa5 Nxa5 Qa4+ Nc6 e3 Ne7 Ne5 Bd7 Nxd7 Qxd7 Bxc4 O-O Bb2 a6 Qc2 Nf5 Bd3 g6 Ne4 Qe7 Qc3 f6 h4 h5 Nd2 Nd6 Bxg6 Nb5 Qd3 Qg7 Bxh5 Qxg2 O-O-O Qxf2 Qg6+ Kh8 Qh6+ Kg8 Rhg1+ Qxg1 Rxg1#,D07,Queen's Gambit Refused: Chigorin Defense #2,5,0,323,3451,2025-01-31
SC5idnKs,true,1.50368E12,1.50369E12,60,mate,black,15+14,dezh8faraz,1426,toni4127,1885,e4 d5 e5 c5 Bb5+ Bd7 Bxd7+ Qxd7 Nc3 Nc6 Nf3 e6 b3 g6 O-O Bg7 Re1 Nge7 Ba3 b6 Na4 O-O Re3 Nf5 Re2 Rfd8 Qe1 Rac8 c4 dxc4 bxc4 Qd3 Bc1 Qxc4 Nb2 Qd5 Na4 Nfd4 Re4 Nc2 Nc3 Qd7 Qd1 Nxa1 Bb2 Qc7 Nb5 Qd7 Bxa1 a6 Na3 b5 d4 cxd4 Nxd4 Bxe5 Nxc6 Qxd1+ Re1 Qxe1#,B01,Scandinavian Defense,2,10000000,459,3311,2025-01-31
mykn47vz,true,1.50361E12,1.50361E12,95,resign,white,15+14,toni4127,1879,saoo,1671,d4 d5 c4 c6 Nc3 Bf5 Nf3 e6 a3 Nf6 Bf4 Be7 Qb3 Qd7 Ne5 Qc8 Rc1 Nbd7 cxd5 exd5 e4 Bxe4 Nxe4 Nxe4 Bd3 Ndf6 f3 Nh5 Be3 Nd6 O-O Nf5 Bxf5 Qxf5 Qxb7 Qc8 Qxc6+ Qxc6 Nxc6 Bd6 Rfe1 O-O Bd2 Bf4 Bxf4 Nxf4 Rc3 Rfe8 Rxe8+ Rxe8 Nxa7 Ne2+ Kf2 Nxc3 bxc3 Ra8 Nb5 Rb8 Nc7 Rb3 Nxd5 Rxa3 Ke3 Ra5 c4 Kf8 c5 Ke8 Nb6 Ra6 Ke4 Ke7 Nc8+ Kd7 Nd6 Ra5 Nxf7 Ra2 Ne5+ Kc7 d5 Rxg2 h4 Rc2 d6+ Kd8 Kd5 Ra2 Ke6 Rd2 c6 Re2 f4 h6 h5,D02,Queen's Gambit Refused: Baltic Defense |  Pseudo-Slav,8,0,208,3550,2025-01-31
lyehW9Cz,true,1.50301E12,1.50301E12,89,resign,white,15+14,toni4127,1872,cuba2ra,1708,d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 a3 g6 Bg5 Bg7 h4 Qb6 b4 dxc4 e3 Nbd7 Bxc4 Nd5 Ne4 O-O O-O h6 Bf4 N7f6 Nxf6+ Nxf6 Be5 Nd5 Bxg7 Kxg7 Ne5 Qc7 h5 b5 Bd3 g5 Rc1 Bd7 Bxb5 Nf6 Nxd7 Nxd7 Bxc6 Rab8 d5 Nf6 dxe6 fxe6 Qc2 Nxh5 Qb2+ Nf6 Rfd1 Kg8 Qb3 Qe5 Qd3 Kg7 Rc5 Qc7 Bd7 Qb6 Rc6 Qb5 Qxb5 Rxb5 Bxe6 Rb7 Kf1 Ne8 Rd7+ Rxd7 Bxd7 Rf6 Bxe8 Rxc6 Bxc6 Kf6 b5 Ke7 Ke2 Kd6 Kf3 a6 a4 axb5 axb5,D43,Semi-Slav Defense,8,0,164,3580,2025-01-31
I2daIwHO,true,1.50292E12,1.50293E12,58,resign,black,15+14,toni4127,1900,abdosalah,1900,d4 d5 c4 c6 Nc3 e6 Nf3 dxc4 a4 Bb4 e3 b5 axb5 Bxc3+ bxc3 cxb5 Ba3 Ne7 Bc5 a6 Be2 O-O Ne5 Re8 Bf3 Nd5 Qc2 Bb7 e4 Nf6 O-O Nbd7 Nxd7 Nxd7 Bd6 Qg5 Qe2 Nf6 e5 Bxf3 Qxf3 Nd5 Kh1 h6 Ra2 Nb6 Rb1 Na4 Re1 Qf5 Qxf5 exf5 Rc2 Rad8 Re3 f4 Rf3 Rxd6,D31,Semi-Slav Defense: Noteboom Variation |  Abrahams Variation,16,10000000,0,3800,2025-01-31
swHS9wgg,true,1.50292E12,1.50292E12,74,resign,black,15+14,toni4127,1923,chessandgrace,1211,d4 d5 c4 e6 Nc3 Nf6 Nf3 c5 cxd5 exd5 Bf4 Nc6 e3 Bd6 Bg3 h6 dxc5 Bxc5 a3 a5 Be2 b6 O-O Ba6 Re1 Bxe2 Rxe2 Qe7 Nxd5 Nxd5 Qxd5 Rc8 Rd1 O-O Red2 Rfd8 Qh5 Rxd2 Rxd2 Rd8 Rd5 Rxd5 Qxd5 Nd8 Bh4 g5 Bg3 Ne6 h4 f6 hxg5 hxg5 Nd2 Kg7 Ne4 Nc7 Bxc7 Qxc7 Nxc5 bxc5 Qc4 Qb6 Qc3 Qb5 g3 c4 Kg2 a4 f4 Qb3 Qxb3 axb3 fxg5 c3,D41,Queen's Gambit Declined: Semi-Tarrasch |  5.cxd5,9,0,712,3134,2025-01-31
oAQXKFYu,true,1.50276E12,1.50276E12,73,outoftime,white,15+14,toni4127,1907,semenov1717,1677,d4 d5 c4 e6 Nc3 c6 Nf3 Be7 Bf4 Nd7 e3 g5 Bg3 h5 h4 g4 Ne5 Nxe5 Bxe5 f6 Bg3 f5 Bd3 Nf6 Ne2 Bd6 cxd5 exd5 Bxd6 Qxd6 Qc2 Ne4 Nf4 Kf7 O-O Be6 Rab1 Qe7 g3 Rac8 b4 Kf6 Rb2 Bd7 Qb3 Nxg3 fxg3 Qxe3+ Kh2 Qxd4 Rbf2 Rce8 Ne2 Qe5 Bxf5 Bxf5 Rxf5+ Qxf5 Rxf5+ Kxf5 Nf4 Re4 b5 Rhe8 bxc6 bxc6 Qc2 d4 Qxc6 Re2+ Nxe2 Rxe2+ Kg1,D31,Semi-Slav Defense: Accelerated Move Order,6,0,230,3584,2025-01-31
cSN0ju6w,true,1.50276E12,1.50276E12,42,resign,black,15+14,semenov1717,1683,toni4127,1901,d4 d5 e3 Nf6 c3 Bg4 Be2 Bxe2 Qxe2 e6 Nf3 Nbd7 Na3 a6 Bd2 c5 c4 cxd4 Nxd4 Rc8 Bc3 Bxa3 bxa3 Rxc4 Rc1 Qc7 Qc2 Ne4 Ne2 Ndf6 O-O Nxc3 Nxc3 Ne4 Qb3 Nxc3 Rc2 O-O Rfc1 Ne2+ Kf1 Nxc1,D00,Queen's Pawn Game #3,4,0,218,3584,2025-01-31
b1BxXfdU,true,1.50275E12,1.50275E12,55,resign,black,15+14,phriidbst,1730,toni4127,1893,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 c4 Bb4+ Bd2 Qe7+ Ne5 Bg4 f3 Be6 Be2 O-O O-O dxc4 Nxc4 Bxd2 Nbxd2 Rd8 Qb3 c6 Qc3 Nd5 Qb3 Nf4 Qe3 Nxe2+ Qxe2 Rxd4 Ne3 Qd7 Ne4 Na6 a3 Nc7 Nc5 Qc8 Rad1 Rxd1 Rxd1 b6 Ne4 Nd5 Nc4 Nf4 Qc2 Bxc4 Qxc4 Qe6 Qd4,C00,French Defense: Knight Variation,3,0,163,3623,2025-01-31
7SvCANan,true,1.50275E12,1.50275E12,45,resign,white,15+14,toni4127,1886,phriidbst,1737,d4 g6 c4 b6 Nc3 Ba6 e3 e6 Be2 Nf6 Nf3 c5 O-O Bg7 b3 O-O Bb2 cxd4 Nxd4 d5 Bf3 Bb7 cxd5 exd5 Rc1 Nc6 Nxc6 Bxc6 Ne2 Bb5 Re1 Ng4 Bxg7 Nxh2 Kxh2 Kxg7 Qxd5 Qh4+ Kg1 Ba6 Qe5+ f6 Rc7+ Kh8 Qe7,A40,Modern Defense,2,0,149,3623,2025-01-31
MIr3j03E,true,1.50275E12,1.50275E12,47,resign,white,15+14,phriidbst,1720,toni4127,1905,e4 d5 Nf3 dxe4 Ng5 Nf6 d3 Bg4 Qd2 exd3 Bxd3 e6 b3 h6 Nxf7 Kxf7 Bg6+ Ke7 Ba3+ Qd6 Bxd6+ cxd6 f3 Bh5 Bxh5 Nxh5 Nc3 Nc6 O-O-O g5 Rhe1 Kd7 Ne4 Rd8 g4 Nf4 Nc5+ Kc7 Nxe6+ Nxe6 Rxe6 Be7 b4 Rd7 b5 Nd8 Rxe7,A06,Zukertort Opening: Tennison Gambit,3,0,185,3625,2025-01-31
mR3GiC7N,true,1.50275E12,1.50275E12,27,mate,white,15+14,toni4127,1903,gb--71,1454,d4 d5 c4 Nf6 Nc3 dxc4 e3 Nc6 Bxc4 Na5 Qa4+ Nc6 d5 e5 dxc6 b6 Qb3 Be6 Bxe6 fxe6 Qxe6+ Be7 Nf3 a5 Nxe5 Ra6 Qf7#,D06,Queen's Gambit Refused: Marshall Defense,4,0,449,3357,2025-01-31
DOWS38pc,true,1.50274E12,1.50274E12,67,resign,white,15+14,toni4127,1894,godlikemoves,1775,d4 f5 c4 Nf6 Nc3 e6 Nf3 Bb4 a3 Bxc3+ bxc3 b6 Bg5 Bb7 e3 h6 Bh4 g5 Bg3 O-O h4 g4 Ne5 Kh7 Qc2 d6 Nd3 Be4 Qb3 Nh5 c5 Nxg3 fxg3 Bxd3 Bxd3 Qf6 O-O d5 e4 Nc6 exf5 Kh8 fxe6 Qxe6 Rae1 Rxf1+ Rxf1 Qe3+ Kh2 Qxd3 Rf6 Qe4 Rxh6+ Kg7 Rxc6 Rh8 Rxc7+ Kf6 Rc6+ Kf5 Qd1 Rxh4+ gxh4 Qf4+ Kh1 g3 Qf3,A85,Dutch Defense: Queen's Knight Variation,5,0,119,3669,2025-01-31
x3OYetYb,true,1.50268E12,1.50268E12,55,mate,white,15+14,toni4127,1889,gustavious,1641,d4 d5 c4 e6 Nc3 Bb4 a3 Bxc3+ bxc3 dxc4 e4 b5 a4 Ba6 e5 Ne7 Bg5 O-O h4 Nbc6 axb5 Bxb5 h5 h6 Bh4 Qd5 Nf3 Qe4+ Be2 Nf5 Rb1 Rab8 Ra1 a5 Nd2 Qxg2 Bf3 Nxh4 Bxg2 Nxg2+ Kf1 Nf4 Qg4 Nd3 Rg1 g5 hxg6 f5 Qh4 Kg7 Rh1 Rh8 Qf6+ Kg8 Qf7#,D31,Queen's Gambit Declined: Queen's Knight Variation,5,0,248,3530,2025-01-31
Ur0u8eOr,true,1.50268E12,1.50268E12,29,resign,white,15+14,toni4127,1883,gustavious,1646,d4 d5 c4 e6 Nc3 Nf6 Nf3 dxc4 e3 Bb4 Bxc4 Ne4 Qc2 O-O Qxe4 f5 Bxe6+ Kh8 Qd5 Qf6 Bxc8 c6 Qb3 Bxc3+ bxc3 Rxc8 Qxb7 Nd7 Qxd7,D44,Queen's Gambit Declined: Vienna Variation |  Quiet Variation,9,0,237,3529,2025-01-31
3xa6nS4O,true,1.50268E12,1.50268E12,50,mate,black,15+14,gustavious,1651,toni4127,1878,e4 d5 exd5 Qxd5 Nc3 Qd8 Bb5+ c6 Ba4 Nf6 Nge2 Bg4 O-O e6 a3 Bd6 d4 Qc7 g3 h5 Bg5 Nbd7 Qd3 Bf5 Qe3 Ng4 Qd2 f6 Bf4 h4 Kg2 hxg3 Bxg3 Bxg3 Nxg3 Rxh2+ Kf3 O-O-O Ke2 Qxg3 Ke1 Nxf2 Ne2 Nd3+ Kd1 Rxe2 Kxe2 Bg4+ Rf3 Qxf3#,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,0,227,3529,2025-01-31
zaM0rMrO,true,1.48928E12,1.48928E12,50,mate,black,10+15,chessderp51,1217,giobanas,1259,Nf3 f6 d4 d5 Qd3 g6 Qb3 c6 Bf4 Na6 a4 e6 a5 Nb4 c3 Na6 Ra4 b5 c4 bxa4 Qxa4 Bb7 cxd5 exd5 Nbd2 Bd6 Bxd6 Qxd6 Ne4 Qb4+ Kd1 Qxa4+ Kc1 Nb4 Nxf6+ Nxf6 Kb1 Qa2+ Kc1 Qa1+ Kd2 Ne4+ Ke3 Qb1 Kf4 Rf8+ Ke5 Rf5+ Ke6 Bc8#,A04,Zukertort Opening: Arctic Defense,2,0,42,2476,2025-01-31
ITI0mojO,true,1.48924E12,1.48924E12,52,mate,black,10+15,chessderp51,1271,monody,1517,Nf3 Nc6 g3 b6 Bh3 Bb7 Bg4 Ne5 Nxe5 Bxh1 Bh3 Bd5 Nd3 e6 f4 Nf6 Nf2 Bc5 d4 Bd6 Qd3 O-O Be3 c5 c4 cxd4 Qxd4 Bb4+ Kd1 Bb7 a4 Qe7 Ra2 d5 cxd5 Nxd5 b3 Nxe3+ Qxe3 Rfd8+ Kc1 Rac8+ Kb2 Qf6+ Nc3 Bxc3+ Kc1 Bd4+ Kd1 Bxe3+ Nd3 Rc1#,A04,Zukertort Opening: Black Mustang Defense,2,0,246,2788,2025-01-31
asHLw3nz,true,1.4892E12,1.4892E12,28,mate,black,10+15,chessderp51,1500,loporov,1406,Nf3 d5 Nc3 Nf6 Nxd5 Nxd5 d4 Nc6 Qd3 Ndb4 Qe4 f5 Qd3 Nxd3+ Kd2 Nxf2 Rg1 e5 Nxe5 Qxd4+ Nd3 Ne4+ Ke1 Qxg1 Nf2 Qxf2+ Kd1 Qxf1#,A06,Zukertort Opening: Reversed Mexican Defense,3,0,94,2906,2025-01-31
